Effect;15600;"Aumento de tiempos de viaje"
Effect;15601;"Inoportuno acceso a servicios médicos"
Cause;12377;"Deterioro de las vías"
Cause;12378;"Deficiente drenaje de escorrentía"
Problem;4962;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Potreritos camino real del municipio de Gutierrez"
Effect;23462;"Aumento de costos y tiempos de viaje"
Effect;23463;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;19046;"Mantenimiento preventivo y correctivo deficiente"
Cause;19047;"Puntos críticos detectados por atender."
Problem;3189;"DIFICULTAD EN LA MOVILIDAD  PEATONAL Y VEHICULAR DE LA RED VIAL TECIARIA  DEL MUNICIPIO DE SOPO"
Effect;16195;"Aumento de los costos de operación y mantenimiento víal"
Effect;16196;"Aumento de los costos de carga y pasajeros"
Cause;12872;"Desatención de puntos críticos"
Cause;12873;"Drenaje deficiente de escorrentia"
Problem;995;"Dificultad e inseguridad en el desplazamiento de la población campesina de la vereda Peñas del municipio de Manta"
Effect;4582;"Altos índices de accidentalidad en la vía"
Effect;4583;"Incremento en los costos de salud"
Effect;4584;"Incremento en los costos por mantenimiento y reparación de vehículos"
Cause;4026;"Déficit de infraestructura vial (obras de arte y mantenimiento de vías)"
Cause;4035;"Ausencia de recursos municipales para el desarrollo de los proyectos"
Problem;253;"Dificultad e inseguridad en el desplazamiento de la población campesina que habita en la vereda Manta Grande Arriba"
Effect;1157;"Altos indices de accidentalidad en la vía"
Effect;1158;"Incremento en costos en salud"
Cause;1013;"Deficit en la infraestructura vial en la vereda Manta Grande Arriba"
Cause;1015;"Fuertes temporadas invernales"
Cause;1016;"Deterioro en la via"
Problem;253;"Dificultad e inseguridad en el desplazamiento de la población campesina que habita en la vereda Manta Grande Arriba"
Effect;1157;"Altos indices de accidentalidad en la vía"
Effect;1158;"Incremento en costos en salud"
Cause;1013;"Deficit en la infraestructura vial en la vereda Manta Grande Arriba"
Cause;1015;"Fuertes temporadas invernales"
Cause;1016;"Deterioro en la via"
Problem;2998;"DIFICULTAD EN LA INTERCOMUNICACIÓN TERRESTRE DE LA POBLACIÓN RURAL DEL MUNICIPIO DE CUCUNUBÁ CUNDINAMARCA"
Effect;15442;"AUMENTO DE TIEMPOS DE VIAJE"
Effect;15443;"BAJA COMERCIALIZACIÓN DE PRODUCTOS DEL MUNICIPIO"
Effect;15444;"Inoportuno acceso a servicios públicos"
Effect;15445;"Aumento en los costos de transporte de carga y pasajeros"
Effect;15446;"Deserción escolar"
Effect;15447;"Incremento de precios de los alimentos"
Cause;12259;"DETERIORO DE LAS VÍAS"
Cause;12260;"Escaso mantenimiento de la vía"
Cause;12261;"Deficiente drenaje de escorrentía"
Cause;12262;"Desatención de puntos críticos"
Problem;2998;"DIFICULTAD EN LA INTERCOMUNICACIÓN TERRESTRE DE LA POBLACIÓN RURAL DEL MUNICIPIO DE CUCUNUBÁ CUNDINAMARCA"
Effect;15442;"AUMENTO DE TIEMPOS DE VIAJE"
Effect;15443;"BAJA COMERCIALIZACIÓN DE PRODUCTOS DEL MUNICIPIO"
Effect;15444;"Inoportuno acceso a servicios públicos"
Effect;15445;"Aumento en los costos de transporte de carga y pasajeros"
Effect;15446;"Deserción escolar"
Effect;15447;"Incremento de precios de los alimentos"
Cause;12259;"DETERIORO DE LAS VÍAS"
Cause;12260;"Escaso mantenimiento de la vía"
Cause;12261;"Deficiente drenaje de escorrentía"
Cause;12262;"Desatención de puntos críticos"
Problem;1031;"Dificultad en la intercomunicacion terrestre de la población rural de la vereda chatasuga sector ramal puente del aji tramo 1 y tramo 2 del municipio de Choachí Cundinamarca."
Effect;4425;"Aumento de tiempos de viaje"
Effect;4426;"Baja oferta y demanda de productos y transporte de la vereda."
Cause;4180;"Deficiente mantenimiento de la vìa."
Cause;4181;"El Municipio no cuenta con los recursos necesarios para intervenir las vìas."
Problem;5343;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA SAN JOSE EN EL SECTOR CENTRO EN EL MUNICIPIO DE GRANADA"
Effect;25164;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;25165;"Aumento en costos de flete de transporte de los productos agricolas"
Effect;25166;"Aumento en los indices de mala calidad de vida"
Effect;25167;"Riesgo de desaparición de la única vía de acceso"
Cause;20575;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;20576;"Insuficiente mantenimiento de las vías rurales"
Cause;20577;"Altas precipitaciones"
Cause;20578;"Transito diario de vehículos de carga."
Problem;993;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA ROMERO BAJO EN EL SECTOR INOCENCIA EN EL MUNICIPIO DE UBAQUE"
Effect;4314;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;4315;"Aumento en costos de flete de transporte de los productos agricolas"
Effect;4316;"Aumento en los indices de mala calidad de vida"
Effect;4317;"Riesgo de desaparición de la única vía de acceso"
Cause;4081;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;4082;"Insuficiente mantenimiento de las vías rurales"
Cause;4083;"Altas precipitaciones"
Cause;4084;"Transito diario de vehículos de carga."
Problem;4461;"Infraestructura deficiente en la VIA LA PRADERA RINCON SANTO SECTOR QUEBRADA EL MOYO DEL  MUNICIPIO DE SUBACHOQUE"
Effect;21376;"Deterioro total de la vía y traumas en el desplazamiento de habitantes y visitantes de la Vereda Rincon Santo del Municipio de Subachoque"
Effect;21377;"Problemas Económicos en la población rural al tener dificultades para el ingreso de insumos agrícolas y la salida de productos agropecuarios."
Cause;17146;"Cambios leves de clima, en verano la calzada granular está suelta y los vehículos no tienen tracción, en el invierno el material d afirmado es arrastrado por escorrentía."
Cause;17147;"Mayor inclinación en la Pendiente del terreno que acelera el deterioro de la calzada."
Problem;5149;"Infraestructura deficiente en la vía tres esquinas- Ventorillo sector la escuela, de la Vereda el Páramo del municipio de Subachoque."
Effect;24291;"Deterioro total de la vía y traumas en el desplazamiento de habitantes y visitantes de la Vereda el Páramo del Municipio de Subachoque."
Effect;24292;"Problemas Económicos en la población rural al tener dificultades para el ingreso de insumos agrícolas y la salida de productos agropecuarios."
Cause;19761;"Cambios leves de clima, en verano la calzada granular está suelta y los vehículos no tienen tracción, en el invierno el material de afirmado es arrastrado por escorrentía."
Cause;19762;"Mayor inclinación en la Pendiente del terreno que acelera el deterioro de la calzada."
Problem;4467;"Infraestructura deficiente en la vía camino de la escuela sector Versalles, de la Vereda la Union del Municipio de Subachoque."
Effect;21391;"Deterioro total de la vía y traumas en el desplazamiento de habitantes y visitantes de la Vereda La Union del Municipio de Subachoque."
Effect;21396;"Problemas Económicos en la población rural al tener dificultades para el ingreso de insumos agrícolas y la salida de productos agropecuarios."
Cause;17162;"Cambios leves de clima, en verano la calzada granular está suelta y los vehículos no tienen tracción, en el invierno el material de afirmado es arrastrado por escorrentía."
Cause;17167;"Mayor inclinación en la Pendiente del terreno que acelera el deterioro de la calzada."
Problem;825;"Dificultad en la intercomunicación terrestre de la población rural en la vía Pueblo Nuevo - Batavia sector Los Mangos del municipio de Nilo, Cundinamarca"
Effect;3761;"Aumento de tiempos de viaje"
Effect;3762;"Imposibilidad de un oportuno acceso a servicios médicos"
Effect;3763;"Baja oferta y demanda de productos y transporte de la región"
Cause;3545;"Vías en mal estado con restricciones de transito"
Cause;3546;"Imposibilidad de un oportuno acceso a servicios médicos"
Cause;3547;"Baja oferta y demanda de productos y transporte de la región"
Problem;744;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Río Negro Sur en el municipio de Cáqueza."
Effect;3507;"Aumento de tiempos de viaje."
Effect;3508;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;3331;"Mantenimiento preventivo y correctivo deficiente."
Cause;3332;"Puntos críticos detectados por atender"
Problem;1003;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA AZAFRANAL SECTOR CASA DE PIEDRA en el Municipio de Silvania"
Effect;4339;"1. Dificultad y aumento en los tiempos de desplazamiento"
Effect;4340;"2. Aumento en costos de flete de transporte de los productos agricolas"
Effect;4341;"1.1 Aumento en los indices de mala calidad de vida"
Effect;4342;"2.1 Riesgo de desaparición de la única vía de acceso"
Cause;4107;"1. Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;4108;"2. Insuficiente mantenimiento de las vías rurales"
Cause;4109;"1.1 Altas precipitaciones"
Cause;4110;"2.1 Transito diario de vehículos de carga."
Problem;3641;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Santa Rosa con el casco urbano del Municipio de Supata"
Effect;18138;"Aumento de tiempos de viaje"
Effect;18139;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;14416;"Mantenimiento preventivo y correctivo deficiente"
Cause;14417;"Puntos críticos detectados por atender"
Problem;5239;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA HATO FIERO EN EL SECTOR CORNELIO en el Municipio de Chocontá"
Effect;24742;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;24743;"Aumento en costos de flete de transporte de los productos agricolas"
Effect;24744;"Aumento en los indices de mala calidad de vida"
Effect;24745;"Riesgo de desaparición de la única vía de acceso"
Cause;20174;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;20175;"Insuficiente mantenimiento de las vías rurales"
Cause;20176;"Altas precipitaciones"
Cause;20177;"Transito diario de vehículos de carga"
Problem;2694;"DIFICULTAD EN LA INTERCOMUNICACIÓN TERRESTRE DE LA POBLACIÓN RURAL DEL MUNICIPIO"
Effect;14085;"AUMENTO DE TIEMPOS DE VIAJE"
Effect;14086;"Inoportuno acceso a servicios públicos"
Effect;14087;"Aumento en los costos de transporte de carga y pasajeros"
Effect;14088;"Deserción escolar"
Effect;14089;"BAJA COMERCIALIZACIÓN DE PRODUCTOS DEL MUNICIPIO"
Effect;14090;"Incremento de precios de los alimentos"
Cause;11049;"DETERIORO DE LAS VÍAS"
Cause;11050;"Escaso mantenimiento de la vía"
Cause;11051;"Deficiente drenaje de escorrentía"
Cause;11052;"Desatención de puntos críticos"
Problem;4457;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Alemania del municipio de Junín, Cundinamarca"
Effect;21365;"Aumento de tiempos de viaje"
Effect;21366;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;17135;"Mantenimiento preventivo y correctivo deficiente"
Cause;17136;"Puntos críticos detectados por atender"
Problem;917;"Dificultad en la intercomunicación terrestre de la población rural de la vereda San Luis del municipio de Paime, Cundimarca"
Effect;4058;"Aumento de tiempos de viaje"
Effect;4059;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;3846;"Deficiente mantenimiento de la vía"
Cause;3847;"Inexistente mantenimiento periódico o rutinario"
Problem;953;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Silvia del municipio de Paime, Cundimarca"
Effect;4192;"Aumento de tiempos de viaje"
Effect;4193;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;3968;"Deficiente mantenimiento de la vía"
Cause;3969;"Inexistente mantenimiento periódico o rutinario"
Problem;1320;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Alemania del municipio de Junín, Cundinamarca"
Effect;6704;"Aumento de tiempos de viaje"
Effect;6705;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;5480;"Mantenimiento preventivo y correctivo deficiente"
Cause;5481;"Puntos críticos detectados por atender"
Problem;913;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Moturo del municipio de Paime, Cundimarca"
Effect;4048;"Aumento de tiempos de viaje"
Effect;4049;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;3837;"Deficiente mantenimiento de la vía"
Cause;3838;"Inexistente mantenimiento periódico o rutinario"
Problem;4470;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Alemania del municipio de Junín, Cundinamarca"
Effect;21408;"Aumento de tiempos de viaje"
Effect;21409;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;17178;"Mantenimiento preventivo y correctivo deficiente"
Cause;17179;"Puntos críticos detectados por atender"
Problem;999;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Cusaquín en el municipio de Gachetá Cundinamarca."
Effect;4593;"Aumento en los tiempos de viaje"
Effect;4594;"Baja oferta y demanda de productos y transporte en la vereda"
Cause;4044;"Mantenimiento preventivo y correctivo deficiente"
Cause;4045;"Puntos críticos detectados por atender"
Problem;1341;"Dificultad en la intercomunicación terrestre de la población rural de las veredas Villa y Yerbabuena en el municipio de Gachetá Cundinamarca"
Effect;6799;"Aumento en los tiempos de viaje"
Effect;6800;"Baja oferta y demanda de productos y transporte en las veredas"
Cause;5560;"Mantenimiento preventivo y correctivo deficiente"
Cause;5561;"Puntos críticos detectados por atender"
Problem;1113;"Dificultad en la intercomunicación terrestre de la población rural de las veredas Cusaquín y Zaque en el municipio de Gachetá Cundinamarca."
Effect;5562;"Aumento en los tiempos de viaje"
Effect;5563;"Baja oferta y demanda de productos y transporte en las veredas"
Cause;4593;"Mantenimiento preventivo y correctivo deficiente"
Cause;4594;"Puntos críticos detectados por atender"
Problem;4674;"Dificultad en la intercomunicación terrestre de una parte de la población del municipio"
Effect;22374;"Baja comercialización de productos del municipio"
Effect;22375;"Aumento en los costos de transporte de carga y pasajeros"
Cause;18024;"Deterioro de las vías"
Cause;18025;"Escaso mantenimiento de la vía"
Problem;1010;"Dificultad en la intercomunicación terrestre de la población rural de la vereda Bómbita en el municipio de Gachetá Cundinamarca"
Effect;4632;"Aumento en los tiempos de viaje"
Effect;4633;"Baja oferta y demanda de productos y transporte en la vereda"
Cause;4071;"Mantenimiento preventivo y correctivo deficiente"
Cause;4072;"Puntos críticos detectados por atender"
Problem;961;"Dificultad en la intercomunicación terrestre de la población rural de las veredas Eras y Yerbabuena en el municipio de Gachetá Cundinamarca."
Effect;4338;"Aumento en los tiempos de viaje"
Effect;4339;"Baja oferta y demanda de productos y transporte en las veredas"
Cause;3846;"Mantenimiento preventivo y correctivo deficiente"
Cause;3847;"Puntos críticos detectados por atender"
Problem;2526;"Dificultad en la intercomunicación terrestre de una parte de la población rural del municipio"
Effect;13254;"Aumento de tiempos de viaje"
Effect;13255;"Aumento en los costos de transporte de carga y pasajeros"
Cause;10404;"Deterioro de las vías"
Cause;10405;"Inestabilidad de taludes"
Problem;4700;"Dificultad de los habitantes de la vereda Cerro de la Mata Sector finca Las Palmas, para desplazarse y transportar sus productos agropecuarios hacia la zona urbana y demás veredas del municipio de Tocaima y Jerusalen,  Cundinamarca . Abocando a las familias a invertir mayores recursos en transporte y canasta familiar, los servicios de transporte informal empiezan a generalizarse incrementando los costos y se reducen las oportunidades de desarrollo integral de los habitantes."
Effect;22461;"Dificultad para el desplazamiento de la población al casco urbano y demás veredas del municipio"
Effect;22462;"Altos costos de desplazamiento de productos agropecuarios y población"
Effect;22463;"Altos costos por el mantenimiento de vehículos"
Cause;18092;"Vías de la vereda Cerro de la Mata  en mal estado."
Cause;18093;"Deterioro de la superficie de rodadura"
Cause;18094;"Deficiencia en el mantenimiento periodico que se realiza a las vías"
Problem;4682;"MAL ESTADO DE LA VIA QUE COMUNICA LA VEREDA EL MORAY CON  INSPECCION DE GUADUALITO, MUNICIPIO YACOPI, CUNDINAMARCA"
Effect;22411;"BAJA COMERCIALIZACION DE PRODUCTOS"
Effect;22413;"INCREMENTO DE PRECIOS EN LOS ALIMENTOS"
Effect;24301;"AUMENTO EN TIEMPOS DE VIAJE"
Effect;24302;"INOPORTUNO ACCESO ASERVICIOS MEDICOS"
Effect;24303;"AUMENTO EN COSTOS DE TRANSPORTE DE CARGA Y PASAJEROS"
Effect;24304;"DESERCION ESCOLAR"
Cause;18049;"DETERIORO DE LAS VÍAS"
Cause;18050;"ESCASO MANTENIMIENTO DE LA VIA"
Cause;19769;"DEFICIENCIA DRENAJE DE ESCORRENTIAS"
Problem;4692;"MAL ESTADO DE LA VIA QUE COMUNICA LA VEREDA PUENTE TIERRA CON LA VEREDA ALTO DE CAÑAS, MUNICIPIO YACOPI, CUNDINAMARCA"
Effect;22437;"AUMENTO EN TIEMPOS DE VIAJE"
Effect;22438;"BAJA COMERCIALIZACION DE PRODUCTOS"
Effect;22439;"INOPORTUNO ACCESO ASERVICIOS MEDICOS"
Effect;22440;"INCREMENTO DE PRECIOS EN LOS ALIMENTOS"
Effect;24314;"AUMENTO EN COSTOS DE TRANSPORTE DE CARGA Y PASAJEROS"
Effect;24315;"DESERCION ESCOLAR"
Cause;18074;"DETERIRORO DE LAS VIAS"
Cause;18075;"ESCASO MANTENIMIENTO DE LA VIA"
Cause;19779;"DEFICIENCIA DRENAJE DE ESCORRENTIAS"
Problem;4615;"MAL ESTADO DE LA VIA QUE COMUNICA EL CASCO URBANO DEL MUNICIPIO CON EL CORREGIMIENTO DE IBAMA, MUNICIPIO YACOPI, CUNDINAMARCA"
Effect;22168;"AUMENTO EN TIEMPOS DE VIAJE"
Effect;22169;"BAJA COMERCIALIZACION DE PRODUCTOS"
Effect;22170;"INOPORTUNO ACCESO ASERVICIOS MEDICOS"
Effect;22171;"INCREMENTO DE PRECIOS EN LOS ALIMENTOS"
Effect;24176;"AUMENTO EN COSTOS DE TRANSPORTE DE CARGA Y PASAJERO"
Effect;24177;"DESERCION ESCOLAR"
Cause;17820;"DETERIRORO DE LAS VIA"
Cause;17821;"ESCASO MANTENIMIENTO DE LA VIA"
Cause;19687;"DEFICIENCIA DRENAJE DE ESCORRENTIAS"
Problem;3661;"Dificultad en la intercomunicación terrestre de la población rural de la vereda raspasdos del municipio"
Effect;18208;"Aumento de tiempos de viaje"
Effect;18209;"Baja comercialización de productos del municipio"
Effect;18210;"Inoportuno acceso a servicios médicos"
Effect;18211;"Inoportuno acceso a servicios médicos"
Effect;18212;"Deserción escolar"
Effect;18213;"Incremento de precios de los alimentos"
Cause;14473;"Deterioro de las vías"
Cause;14474;"Escaso mantenimiento de la vía"
Cause;14475;"Deficiente drenaje de escorrentía"
Problem;1278;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA INSPECCION SAN PEDRO EN EL SECTOR EL MATADERO EN EL MUNICIPIO DE CAPARRAPÍ"
Effect;5277;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;5284;"Aumento en los indices de mala calidad de vida"
Cause;4988;"erdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;4989;"Altas precipitaciones"
Problem;1004;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA AZAFRANAL SECTOR SAN FERNANDO en el Municipio de Silvania"
Effect;4343;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;4344;"Aumento en los indices de mala calidad de vida"
Cause;4111;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;4112;"Insuficiente mantenimiento de las vías rurales"
Cause;4113;"Altas precipitaciones"
Cause;4114;"Transito diario de vehículos de carga."
Problem;827;"Dificultad en la intercomunicación terrestre de una parte de la población que comunica el casco urbano a la vereda corales."
Effect;3769;"Aumento de tiempos de viaje."
Effect;3770;"Aumento en los costos de transporte de carga y pasajeros"
Cause;3553;"Deterioro de las vías"
Cause;3554;"Escaso mantenimiento de la vía."
Problem;965;"Dificultad en la intercomunicación terrestre de una parte de la población que comunica el casco urbano a la vereda Montecillo."
Effect;4222;"Aumento de tiempos de viaje."
Effect;4223;"Aumento en los costos de transporte de carga y pasajeros."
Cause;3995;"Deterioro de las vías."
Cause;3996;"Escaso mantenimiento de la vía."
Problem;947;"Dificultad en la intercomunicación terrestre de una parte de la población que comunica el casco urbano a la vereda Monquentiva."
Effect;4175;"Aumento de tiempos de viaje."
Effect;4176;"Aumento en los costos de transporte de carga y pasajeros."
Cause;3953;"Deterioro de las vías."
Cause;3954;"Escaso mantenimiento de la vía."
Problem;941;"Dificultad en la intercomunicación terrestre de una parte de la población que comunica el casco urbano a la vereda potrero largo."
Effect;4155;"Aumento de tiempos de viaje."
Effect;4156;"Aumento en los costos de transporte de carga y pasajeros."
Cause;3936;"Deterioro de las vías."
Cause;3937;"Escaso mantenimiento de la vía."
Problem;828;"Dificultad en la intercomunicación terrestre de una parte de la población que comunica el casco urbano a la vereda Chaleche."
Effect;3771;"Aumento de tiempos de viaje."
Effect;3772;"Aumento en los costos de transporte de carga y pasajeros."
Cause;3555;"Deterioro de las vías."
Cause;3556;"Escaso mantenimiento de la vía."
Problem;1029;"Dificultad en la Intercomunicación terrestre de una parte de la población rural del Municipio"
Effect;4417;"Aumento de tiempos de viaje"
Effect;4418;"Baja comercialización de productos del Municipio"
Effect;4419;"inoportuno acceso a servicios medicos"
Effect;4420;"Aumento de los costos de transporte de carga y pasajeros"
Effect;4421;"Deserción escolar"
Effect;4422;"Incremento de precios de los alimentos"
Cause;4175;"Deterioro en las vias"
Cause;4176;"Deficiente drenaje de escorrentia"
Cause;4177;"Escaso mantenimiento de la via"
Problem;914;"DIFICULTAD EN EL ACCESO VEHICULAR PEATONAL Y VEHICULAR EN LA VIA CENTRO ALTO"
Effect;4050;". Aumento de los costos de operación y mantenimiento víal"
Effect;4051;"Aumento de los costos de carga y pasajeros"
Cause;3839;". Deficiente mantenimiento"
Cause;3840;"Aumento de los costos de carga y pasajeros"
Problem;4938;"DIFICULTAD EN EL ACCESO VEHICULAR PEATONAL Y VEHICULAR EN LA VIA   VEREDA CENTRO ALTO"
Effect;23378;"Aumento de los costos de operación y mantenimiento víal"
Effect;23379;"Aumento de los costos de carga y pasajeros"
Cause;18962;"Deficiente mantenimiento"
Cause;18963;"Deficientes tratamientos anteriores"
Problem;3673;"La vía  el mochuelo escuela vereda patasica sector la lecheria  se encuentra en  condiciones deficientes que dificultan el transito vehicular"
Effect;18279;"Deterioro de las condiciones de vida de los habitantes"
Effect;18280;"Incremento en los costos  de salud"
Cause;15311;"Aumento de los indices de lluvias"
Cause;15312;"Deterioro en la vía"
Problem;3673;"La vía  se encuentra en  condiciones deficientes que dificultan el transito vehicular"
Effect;18279;"Deterioro de las condiciones de vida de los habitantes"
Effect;18280;"Incremento en los costos  de salud"
Cause;15311;"Pérdida de tiempo e incremento de costos de transporte"
Cause;15312;"Dificultades en el tránsito vehicular y peatona"
Problem;1027;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA PORTONES EN EL SECTOR GUAYMARAL en el Municipio de San Bernardo"
Effect;4413;"Dificultad y aumento en los tiempos de desplazamient"
Effect;4414;"Aumento en los indices de mala calidad de vida"
Cause;4171;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;4172;"altas precipitaciones"
Problem;1006;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA SANTA RITA EN EL SECTOR BUENOS AIRES en el Municipio de San Bernardo"
Effect;4349;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;4350;"Aumento en los indices de mala calidad de vida"
Cause;4119;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;4120;"Altas precipitaciones"
Problem;3272;"Dificultad en la intercomunicación terrestre de una parte de la población rural del municipio de Villagómez"
Effect;16505;"Aumento de tiempo de viaje"
Effect;16506;"Aumento de costos de transporte de carga y pasajeros"
Effect;16507;"Inoportuno servicios médicos"
Cause;13147;"Deterioro de las vías"
Cause;13148;"Deficiente drenaje de escorrentía"
Problem;917;"Dificultad en la intercomunicación terrestre de la población rural de la vereda San Luis del municipio de Paime, Cundimarca"
Effect;4058;"Aumento de tiempos de viaje"
Effect;4059;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;3846;"Deficiente mantenimiento de la vía"
Cause;3847;"Inexistente mantenimiento periódico o rutinario"
Problem;4616;"dificultad en el transito por las vias terciarias del municipio de san francisco"
Effect;22172;"aumento en los tiempos de desplazamiento"
Effect;22173;"aumento en los costos de transporte"
Cause;17822;"bajo mantenimiento vial"
Cause;17823;"perdida permanente de la via"
Problem;4826;"Dificultad en la intercomunicación terrestre de una parte de la población rural del municipio"
Effect;22964;"Aumento de tiempos de viaje"
Effect;22965;"Aumento en los costos de transporte de carga y pasajeros"
Cause;18586;"Deterioro de las vías"
Cause;18587;"Escaso mantenimiento de la vía"
Problem;1192;"Dificultad en la intercomunicación terrestre de la población rural de la vereda La Union del municipio de Paime, Cundimarca"
Effect;5000;"Aumento de tiempos de viaje"
Effect;5001;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;4728;"Deficiente mantenimiento de la vía"
Cause;4729;"Inexistente mantenimiento periódico o rutinario"
Problem;570;"Dificultad en la intercomunicación terrestre de la población rural de la inspección el plomo sector la loma  del municipio de Paime, Cundimarca"
Effect;2455;"Aumento de tiempos de viaje"
Effect;2456;"Baja oferta y demanda de productos y transporte de la vereda"
Cause;2313;"Deficiente mantenimiento de la vía"
Cause;2314;"Inexistente mantenimiento periódico o rutinario"
Problem;1229;"Dificultad en la intercomunicación terrestre de la población rural de las veredas Tasajeras y Muchindote en el municipio de Gachetá Cundinamarca"
Effect;5107;"Aumento en los tiempos de viaje"
Effect;5108;"Baja oferta y demanda de productos y transporte en las veredas"
Cause;4824;"Mantenimiento preventivo y correctivo deficiente"
Cause;4825;"Puntos críticos detectados por atender"
Problem;5463;"Dificultad en la intercomunicación terrestre entre los limites de la vereda Guamal Bajo con el centro poblado de Puente Quetame, sector Loma del Zorro de la población de esta vereda."
Effect;25586;"Aumento de tiempos de viaje."
Effect;25587;"Aumento en los costos de transporte de carga y pasajeros."
Cause;20966;"Mantenimiento correctivo y preventivo insuficiente."
Cause;20967;"Puntos críticos detectados por atender."
Problem;1083;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA LAUREL BAJO EN EL SECTOR CASALLAS en el Municipio de San Bernardo"
Effect;4603;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;4604;"Aumento en los indices de mala calidad de vida"
Cause;4347;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;4348;"Altas precipitaciones"
Problem;3087;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA LAUREL BAJO EN EL SECTOR CASALLAS en el Municipio de San Bernardo"
Effect;15798;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;15799;"Aumento en costos de flete de transporte de los productos agricolas"
Effect;15800;"Aumento en los indices de mala calidad de vida"
Effect;15801;"Riesgo de desaparición de la única vía de acceso"
Cause;12534;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;12535;"Insuficiente mantenimiento de las vías rurales"
Cause;12536;"Altas precipitaciones"
Cause;12537;"Transito diario de vehículos de carga."
Problem;3087;"Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA PIRINEOS EN EL SECTOR JAIME CASTILLO en el Municipio de San Bernardo"
Effect;15798;"Dificultad y aumento en los tiempos de desplazamiento"
Effect;15799;"Aumento en costos de flete de transporte de los productos agricolas"
Effect;15800;"Aumento en los indices de mala calidad de vida"
Effect;15801;"Riesgo de desaparición de la única vía de acceso"
Cause;12534;"Perdida de obras de conduccion de aguas, topografía erosionada, alta pendiente >10%"
Cause;12535;"Insuficiente mantenimiento de las vías rurales"
Cause;12536;"Altas precipitaciones"
Cause;12537;"Transito diario de vehículos de carga."
Problem;2953;"Dificultad en la intercomunicación terrestre de una parte de la población rural del municipio"
Effect;15241;"Aumento de tiempos de viaje"
Effect;15242;"Baja comercialización de productos del municipio"
Effect;15243;"Inoportuno acceso a Servicios médicos"
Effect;15244;"Aumento en los costos de transporte de carga y pasajeros"
Effect;15245;"Deserción escolar"
Effect;15246;"Incremento de precios de los alimentos"
Cause;12086;"Deterioro de las vías, vías en mal estado o intransitables"
Cause;12087;"Escaso mantenimiento de la vía"
